datetime,total_predicted_kWh,total_actual_kWh,hour,date
2019-11-20 05:00:00,2392.4959594184556,2429.4261263915687,5,2019-11-20
2019-11-20 06:00:00,1788.2906839050224,1996.2729435448548,6,2019-11-20
2019-11-20 07:00:00,1591.9397720242719,2591.3765298917874,7,2019-11-20
2019-11-20 08:00:00,2297.3798679883157,2097.07689574573,8,2019-11-20
2019-11-20 09:00:00,2936.8947241997043,3582.24431636316,9,2019-11-20
2019-11-20 10:00:00,3813.766504314006,3538.9516150790273,10,2019-11-20
2019-11-20 11:00:00,3488.401457629434,3729.42349482752,11,2019-11-20
2019-11-20 12:00:00,4344.514464659478,4141.113771522811,12,2019-11-20
2019-11-20 13:00:00,4725.907865880113,5387.439746582794,13,2019-11-20
2019-11-20 14:00:00,4735.090117696357,4067.3074034466526,14,2019-11-20
2019-11-20 15:00:00,2585.6031890662557,2663.095718453898,15,2019-11-20
2019-11-20 16:00:00,2465.6269019645692,2482.2861634126198,16,2019-11-20
2019-11-20 17:00:00,2445.5121918091113,2547.7542960750006,17,2019-11-20
2019-11-20 18:00:00,2286.250173141929,2104.381878742767,18,2019-11-20
2019-11-20 19:00:00,2647.8716454641585,2799.5410705221757,19,2019-11-20
2019-11-20 20:00:00,2236.8485484613993,1823.6525079155613,20,2019-11-20
2019-11-20 21:00:00,1772.4086491562832,2195.5017240988627,21,2019-11-20
2019-11-20 22:00:00,2491.3762398763347,2138.3786017431794,22,2019-11-20
2019-11-20 23:00:00,1654.480893316494,1900.24775246643,23,2019-11-20
2019-11-21 01:00:00,2627.3178904198394,2707.761101587148,1,2019-11-21
2019-11-21 02:00:00,2836.6741337732396,2908.780282552364,2,2019-11-21
2019-11-21 03:00:00,3097.044993721701,3148.1114685393823,3,2019-11-21
2019-11-21 04:00:00,3345.2689836891454,3311.7180400134234,4,2019-11-21
2019-11-21 05:00:00,3492.51388276976,3463.185496131736,5,2019-11-21
2019-11-21 06:00:00,2037.6109413778308,1225.440782540175,6,2019-11-21
2019-11-21 07:00:00,1039.5469173053066,1063.1212988914976,7,2019-11-21
2019-11-21 08:00:00,1852.798886152619,2627.953930937574,8,2019-11-21
2019-11-21 09:00:00,3608.895247675172,3585.924547376232,9,2019-11-21
2019-11-21 10:00:00,3756.063194486099,3823.1608720662507,10,2019-11-21
2019-11-21 11:00:00,3803.5223171300677,3709.637278490782,11,2019-11-21
2019-11-21 12:00:00,4439.568372358314,4496.682838618948,12,2019-11-21
2019-11-21 13:00:00,4977.1995821068185,4735.684922081573,13,2019-11-21
2019-11-21 14:00:00,3744.516557829813,3789.0795937701387,14,2019-11-21
2019-11-21 15:00:00,2760.8898002191117,2697.9730332457275,15,2019-11-21
2019-11-21 16:00:00,2617.0906210771213,2214.191862373045,16,2019-11-21
2019-11-21 17:00:00,2340.2925709242418,2629.543550535102,17,2019-11-21
2019-11-21 18:00:00,2253.0325768892008,2379.8393619210774,18,2019-11-21
2019-11-21 19:00:00,2527.757036068233,2766.453938361936,19,2019-11-21
2019-11-21 20:00:00,2054.473592070713,1854.7399820701876,20,2019-11-21
2019-11-21 21:00:00,1943.8529651770396,1967.951966700314,21,2019-11-21
2019-11-21 22:00:00,2492.391313405048,2102.2432780610548,22,2019-11-21
2019-11-21 23:00:00,1941.145273020837,1135.5702867680025,23,2019-11-21
2019-11-22 01:00:00,3064.1246631107592,2931.840482417176,1,2019-11-22
2019-11-22 02:00:00,3132.667025790538,3004.012302637919,2,2019-11-22
2019-11-22 03:00:00,3133.7335468921856,3056.7492337329863,3,2019-11-22
2019-11-22 04:00:00,3220.4916143226296,3138.817191309522,4,2019-11-22
2019-11-22 05:00:00,3349.9259134810004,3148.263733272305,5,2019-11-22
2019-11-22 06:00:00,2082.008688741751,2686.6038660424842,6,2019-11-22
2019-11-22 07:00:00,2024.1794173475816,2909.6299257209675,7,2019-11-22
2019-11-22 08:00:00,2538.289954283522,1809.550217764016,8,2019-11-22
2019-11-22 09:00:00,2901.920990631348,3550.5541922344146,9,2019-11-22
2019-11-22 10:00:00,3503.8995013079734,3727.887112791749,10,2019-11-22
2019-11-22 11:00:00,3950.4869685036265,4094.8008502447256,11,2019-11-22
2019-11-22 12:00:00,4689.857949874542,4468.53440185355,12,2019-11-22
2019-11-22 13:00:00,5173.072794116234,5739.5424185269285,13,2019-11-22
2019-11-22 14:00:00,4390.211585146364,4126.8865760332865,14,2019-11-22
2019-11-22 15:00:00,2699.92501310811,2691.8569890866465,15,2019-11-22
2019-11-22 16:00:00,2566.550139620583,2414.795695988483,16,2019-11-22
2019-11-22 17:00:00,2463.629165128903,2614.2028074507116,17,2019-11-22
2019-11-22 18:00:00,2251.1023392226884,2118.252888218316,18,2019-11-22
2019-11-22 19:00:00,2785.938509983008,2636.2039631092607,19,2019-11-22
2019-11-22 20:00:00,1920.0506529977297,1981.7106338343497,20,2019-11-22
2019-11-22 21:00:00,2077.145704486106,2122.558841087381,21,2019-11-22
2019-11-22 22:00:00,2350.2089502385,2264.4072123265423,22,2019-11-22
2019-11-22 23:00:00,1907.1359156829512,2309.062741017604,23,2019-11-22
2019-11-23 01:00:00,2629.244239866794,2561.172626010906,1,2019-11-23
2019-11-23 02:00:00,2849.251312288543,2735.1272726634006,2,2019-11-23
2019-11-23 03:00:00,2930.0797289434868,2857.8243848210122,3,2019-11-23
2019-11-23 04:00:00,3124.684866714895,2987.708528889356,4,2019-11-23
2019-11-23 05:00:00,3204.6261598962274,3090.757838734293,5,2019-11-23
2019-11-23 06:00:00,2427.795348630074,2653.337143406905,6,2019-11-23
2019-11-23 07:00:00,2108.4897328925726,667.768168404385,7,2019-11-23
2019-11-23 08:00:00,1822.5098107284336,2535.0984728571557,8,2019-11-23
2019-11-23 09:00:00,3433.386779956972,3694.1611933943677,9,2019-11-23
2019-11-23 10:00:00,3846.59402611812,3371.9479025183864,10,2019-11-23
2019-11-23 11:00:00,3637.2302611840832,3878.9340807825597,11,2019-11-23
2019-11-23 12:00:00,4457.718870952093,4680.452397302255,12,2019-11-23
2019-11-23 13:00:00,5319.995930990253,5109.002728014468,13,2019-11-23
2019-11-23 14:00:00,4423.6604625774835,3595.0842076417316,14,2019-11-23
2019-11-23 15:00:00,2606.990936090851,2482.8765080096173,15,2019-11-23
2019-11-23 16:00:00,2321.364088665695,2254.0259391125032,16,2019-11-23
2019-11-23 17:00:00,2354.308744315429,2316.0555713647805,17,2019-11-23
2019-11-23 18:00:00,2233.018337023469,2111.4279140929243,18,2019-11-23
2019-11-23 19:00:00,2924.1947010854738,2644.106914877173,19,2019-11-23
2019-11-23 20:00:00,2040.7059485480245,1956.6647288278084,20,2019-11-23
2019-11-23 21:00:00,1803.4313805161019,2132.0620837596352,21,2019-11-23
2019-11-23 22:00:00,2369.9190484968685,2649.458793917006,22,2019-11-23
2019-11-23 23:00:00,1710.598082192893,2313.9644313728422,23,2019-11-23
2019-11-24 01:00:00,2674.9370839676662,3004.9917463325846,1,2019-11-24
2019-11-24 02:00:00,3157.0186407488736,3312.9400433965807,2,2019-11-24
2019-11-24 03:00:00,3490.108231763117,3600.2333027448935,3,2019-11-24
2019-11-24 04:00:00,3733.885537595909,3814.191842764366,4,2019-11-24
2019-11-24 05:00:00,3971.5954635398184,3994.9801627865736,5,2019-11-24
2019-11-24 06:00:00,3159.397062833461,2936.2725242436404,6,2019-11-24
2019-11-24 07:00:00,1518.8713330818136,607.826537513341,7,2019-11-24
2019-11-24 08:00:00,1626.0605007932422,1568.6377646486521,8,2019-11-24
2019-11-24 09:00:00,2877.9807935699373,2554.9215144689097,9,2019-11-24
2019-11-24 10:00:00,2876.30908304894,2891.2843121367105,10,2019-11-24
2019-11-24 11:00:00,3117.8080839821523,3152.6565992540945,11,2019-11-24
2019-11-24 12:00:00,4212.893357433966,4169.901999458375,12,2019-11-24
2019-11-24 13:00:00,4944.990326826508,5575.685526319852,13,2019-11-24
2019-11-24 14:00:00,3917.3929398288774,3899.1676870333204,14,2019-11-24
2019-11-24 15:00:00,1900.1381344006672,1790.1864533446837,15,2019-11-24
2019-11-24 16:00:00,1663.5706874140803,1565.651413545129,16,2019-11-24
2019-11-24 17:00:00,1619.7254830599175,1524.7527258967602,17,2019-11-24
2019-11-24 18:00:00,1781.6472714503743,1793.0923693355257,18,2019-11-24
2019-11-24 19:00:00,2609.0092585811644,2874.201538667947,19,2019-11-24
2019-11-24 20:00:00,2239.943724055266,2570.0131331541393,20,2019-11-24
2019-11-24 21:00:00,2429.4474567427474,2676.6539257994827,21,2019-11-24
2019-11-24 22:00:00,3355.1854774551193,3324.7207105383295,22,2019-11-24
2019-11-24 23:00:00,3185.688160573309,3413.682678007846,23,2019-11-24
2019-11-25 01:00:00,3582.7346654708776,3518.0804174643044,1,2019-11-25
2019-11-25 02:00:00,3692.9844059974203,3561.9597640094207,2,2019-11-25
2019-11-25 03:00:00,3703.527378612247,3573.383627573504,3,2019-11-25
2019-11-25 04:00:00,3672.8414739950626,3586.6683503207187,4,2019-11-25
2019-11-25 05:00:00,3663.9971276283923,3605.4354479621616,5,2019-11-25
2019-11-25 06:00:00,1864.9672580720687,3025.8231291721227,6,2019-11-25
2019-11-25 07:00:00,1390.633975535754,508.30793813630294,7,2019-11-25
2019-11-25 08:00:00,1066.2829997926144,1091.461503457393,8,2019-11-25
2019-11-25 09:00:00,1264.2183868256961,1138.1010968468158,9,2019-11-25
2019-11-25 10:00:00,1249.7573551770279,1397.719555760861,10,2019-11-25
2019-11-25 11:00:00,1428.0497959748182,1412.0021821480643,11,2019-11-25
2019-11-25 12:00:00,1556.5604690140349,1639.8347441223013,12,2019-11-25
2019-11-25 13:00:00,1673.1892327344449,1403.3609006378224,13,2019-11-25
2019-11-25 14:00:00,1218.537246261774,1339.1788940300357,14,2019-11-25
2019-11-25 15:00:00,1130.2765016212884,1127.775205131109,15,2019-11-25
2019-11-25 16:00:00,990.2051006652988,1026.901222606432,16,2019-11-25
2019-11-25 17:00:00,920.230300193603,938.5837654275226,17,2019-11-25
2019-11-25 18:00:00,1057.6506689233017,1257.0422369218738,18,2019-11-25
2019-11-25 19:00:00,1260.5884118702575,1564.7417361673874,19,2019-11-25
2019-11-25 20:00:00,1308.058597851767,1316.5754011961449,20,2019-11-25
2019-11-25 21:00:00,919.3822049985172,816.3714308307889,21,2019-11-25
2019-11-25 22:00:00,1188.4561620044433,860.5485412493933,22,2019-11-25
2019-11-25 23:00:00,1030.6422446276372,795.619656272438,23,2019-11-25
2019-11-26 01:00:00,3581.8499986214747,3315.1065283908783,1,2019-11-26
2019-11-26 02:00:00,3524.433509499053,3527.1955853730997,2,2019-11-26
2019-11-26 03:00:00,3683.3881580504135,3747.834932134436,3,2019-11-26
2019-11-26 04:00:00,3906.058594459643,3893.8677930439644,4,2019-11-26
2019-11-26 05:00:00,4016.5289379480487,4015.8414075894448,5,2019-11-26
2019-11-26 06:00:00,3490.4797796066005,3382.838355100464,6,2019-11-26
2019-11-26 07:00:00,2241.3045666380262,3970.4013558274323,7,2019-11-26
2019-11-26 08:00:00,2474.921047803509,1713.0008524845855,8,2019-11-26
2019-11-26 09:00:00,3153.428951023584,3758.6905192088984,9,2019-11-26
2019-11-26 10:00:00,3796.0211293136445,4021.725263432081,10,2019-11-26
2019-11-26 11:00:00,4087.520013534826,3973.1749267696205,11,2019-11-26
2019-11-26 12:00:00,4525.515951816202,4913.255809473725,12,2019-11-26
2019-11-26 13:00:00,5211.186978311212,5238.104642514806,13,2019-11-26
2019-11-26 14:00:00,4402.2934448409105,4236.070116250048,14,2019-11-26
2019-11-26 15:00:00,2574.405630215737,2570.496177393769,15,2019-11-26
2019-11-26 16:00:00,2331.279463396928,2410.1413098960884,16,2019-11-26
2019-11-26 17:00:00,2373.567881260673,2461.3731693244604,17,2019-11-26
2019-11-26 18:00:00,2066.5344863090336,1925.2519123502975,18,2019-11-26
2019-11-26 19:00:00,2486.2507498157047,3102.9322013848864,19,2019-11-26
2019-11-26 20:00:00,1984.5412165480943,2253.877500292169,20,2019-11-26
2019-11-26 21:00:00,2115.4036945565763,2285.7870807226464,21,2019-11-26
2019-11-26 22:00:00,2749.85983935213,4089.581741603887,22,2019-11-26
2019-11-26 23:00:00,3604.2719073809235,3669.2381192070357,23,2019-11-26
2019-11-27 01:00:00,3760.445562684792,4072.787654974184,1,2019-11-27
2019-11-27 02:00:00,4102.704978373942,4241.440510496361,2,2019-11-27
2019-11-27 03:00:00,4418.267431256436,4402.766735740571,3,2019-11-27
2019-11-27 04:00:00,4592.319483966339,4539.378955774703,4,2019-11-27
2019-11-27 05:00:00,4644.969833682127,4602.3287304455935,5,2019-11-27
2019-11-27 06:00:00,3909.5452068629297,4701.86061657104,6,2019-11-27
2019-11-27 07:00:00,3491.893648026106,4596.940374449357,7,2019-11-27
2019-11-27 08:00:00,3143.961609346877,1760.6702036794804,8,2019-11-27
2019-11-27 09:00:00,3567.382204960516,3769.962420691968,9,2019-11-27
2019-11-27 10:00:00,3831.6765597888743,4094.9215382723874,10,2019-11-27
2019-11-27 11:00:00,4188.151328924216,4130.69102908129,11,2019-11-27
2019-11-27 12:00:00,5167.912120488358,4941.708669334884,12,2019-11-27
2019-11-27 13:00:00,5397.3622667080035,5360.825634572631,13,2019-11-27
2019-11-27 14:00:00,4025.096913213005,3877.7147710537793,14,2019-11-27
2019-11-27 15:00:00,2609.4435824197717,2831.5252236003107,15,2019-11-27
2019-11-27 16:00:00,2576.003508642265,2410.199556854214,16,2019-11-27
2019-11-27 17:00:00,2409.317279585329,2796.8380532725414,17,2019-11-27
2019-11-27 18:00:00,2240.8492027571733,2013.5137049089808,18,2019-11-27
2019-11-27 19:00:00,3107.3407539029654,2613.264903270806,19,2019-11-27
2019-11-27 20:00:00,2099.79194450438,1961.4984564466763,20,2019-11-27
2019-11-27 21:00:00,2405.7951949439403,2772.567145940831,21,2019-11-27
2019-11-27 22:00:00,2810.446846891263,3248.920921580214,22,2019-11-27
2019-11-27 23:00:00,3304.042159200863,3222.006048547221,23,2019-11-27
2019-11-28 01:00:00,3770.863119044924,4108.301631129786,1,2019-11-28
2019-11-28 02:00:00,4174.8055803393745,4341.301312229382,2,2019-11-28
2019-11-28 03:00:00,4511.964881990674,4597.142288096444,3,2019-11-28
2019-11-28 04:00:00,4715.428516059711,4767.261218291479,4,2019-11-28
2019-11-28 05:00:00,4917.388531069504,4916.247685958335,5,2019-11-28
2019-11-28 06:00:00,3961.0747761834714,5040.694769304811,6,2019-11-28
2019-11-28 07:00:00,2889.85135828171,1322.5134448849096,7,2019-11-28
2019-11-28 08:00:00,1935.9935417705053,2375.7110147992357,8,2019-11-28
2019-11-28 09:00:00,3807.901316196955,4284.157841337976,9,2019-11-28
2019-11-28 10:00:00,4287.848813392731,4412.525587512089,10,2019-11-28
2019-11-28 11:00:00,4589.635235616659,4460.474698954682,11,2019-11-28
2019-11-28 12:00:00,5482.835119217657,5074.372455541383,12,2019-11-28
2019-11-28 13:00:00,5703.16810000784,6404.873017090981,13,2019-11-28
2019-11-28 14:00:00,4582.530364665195,4790.163504672182,14,2019-11-28
2019-11-28 15:00:00,2809.3718648155127,2608.682440704144,15,2019-11-28
2019-11-28 16:00:00,2449.474024876981,2481.6849519535954,16,2019-11-28
2019-11-28 17:00:00,2553.0755113597806,2619.926826491729,17,2019-11-28
2019-11-28 18:00:00,2117.9665622973084,2063.1755796841435,18,2019-11-28
2019-11-28 19:00:00,3169.75790690728,2730.543015629887,19,2019-11-28
2019-11-28 20:00:00,2156.644853386704,2552.4067791382336,20,2019-11-28
2019-11-28 21:00:00,2676.5733513438486,3370.4117416494582,21,2019-11-28
2019-11-28 22:00:00,3596.8781887440077,4120.645561049922,22,2019-11-28
2019-11-28 23:00:00,3734.3508212117626,1499.1897869011477,23,2019-11-28
2019-11-29 01:00:00,4170.568899765339,4891.397412411466,1,2019-11-29
2019-11-29 02:00:00,4995.32695137372,4999.721702654162,2,2019-11-29
2019-11-29 03:00:00,5164.883096464039,5121.710382961695,3,2019-11-29
2019-11-29 04:00:00,5204.450603841551,5221.038310885084,4,2019-11-29
2019-11-29 05:00:00,5331.0498260213335,5284.471508031602,5,2019-11-29
2019-11-29 06:00:00,4164.678177706198,1327.526132272834,6,2019-11-29
2019-11-29 07:00:00,1521.2902883743495,1384.6330920198372,7,2019-11-29
2019-11-29 08:00:00,2275.810295159815,1803.4980531878437,8,2019-11-29
2019-11-29 09:00:00,4113.561484695078,4517.551712537368,9,2019-11-29
2019-11-29 10:00:00,4472.478091485716,4721.401807017312,10,2019-11-29
2019-11-29 11:00:00,4741.224099801813,4427.388282571125,11,2019-11-29
2019-11-29 12:00:00,5446.8064241078855,6450.56533609814,12,2019-11-29
2019-11-29 13:00:00,7544.774091386797,7250.56441520578,13,2019-11-29
2019-11-29 14:00:00,5291.560678600792,5084.968198525748,14,2019-11-29
2019-11-29 15:00:00,2808.8196047115516,2506.2178581521266,15,2019-11-29
2019-11-29 16:00:00,2323.924598131804,2602.5137158233347,16,2019-11-29
2019-11-29 17:00:00,2499.7184274816113,2623.9184185940276,17,2019-11-29
2019-11-29 18:00:00,2042.5495531599784,2514.8918811946733,18,2019-11-29
2019-11-29 19:00:00,3158.2668589973987,3034.0442813107056,19,2019-11-29
2019-11-29 20:00:00,2681.1594467529185,2472.464295718798,20,2019-11-29
2019-11-29 21:00:00,3162.709184376429,3212.551992198426,21,2019-11-29
2019-11-29 22:00:00,3790.2184560017595,4209.416909816945,22,2019-11-29
2019-11-29 23:00:00,3875.8677779815143,1818.248708358914,23,2019-11-29
2019-11-30 01:00:00,4674.411531180782,4940.723606955724,1,2019-11-30
2019-11-30 02:00:00,5110.444638483154,5028.171179302613,2,2019-11-30
2019-11-30 03:00:00,5172.310049418901,5074.316512429962,3,2019-11-30
2019-11-30 04:00:00,5202.780339717196,5160.912976523745,4,2019-11-30
2019-11-30 05:00:00,5247.991285790423,5167.668538694856,5,2019-11-30
2019-11-30 06:00:00,3803.7522257452565,5166.047950792832,6,2019-11-30
2019-11-30 07:00:00,3088.443992808344,645.9990408024303,7,2019-11-30
2019-11-30 08:00:00,2172.3096617150186,2452.7308793786888,8,2019-11-30
2019-11-30 09:00:00,4110.818974086949,4375.347959345567,9,2019-11-30
2019-11-30 10:00:00,4337.066098499417,4579.802604884708,10,2019-11-30
2019-11-30 11:00:00,4791.640111399769,4628.134937673877,11,2019-11-30
2019-11-30 12:00:00,5570.331847280276,5847.691987468736,12,2019-11-30
2019-11-30 13:00:00,6619.486066443458,7240.695342470528,13,2019-11-30
2019-11-30 14:00:00,5135.155416829122,4956.96105042789,14,2019-11-30
2019-11-30 15:00:00,2529.6410631357335,2950.869095619777,15,2019-11-30
2019-11-30 16:00:00,2595.152133498751,2660.6608651792117,16,2019-11-30
2019-11-30 17:00:00,2620.455975207544,2632.1132332193183,17,2019-11-30
2019-11-30 18:00:00,2032.436861424052,1860.8849878684657,18,2019-11-30
2019-11-30 19:00:00,3233.5425977415653,3483.4951073449674,19,2019-11-30
2019-11-30 20:00:00,2578.823454450862,2765.6297167795033,20,2019-11-30
2019-11-30 21:00:00,3106.921735446198,3266.5542018812707,21,2019-11-30
2019-11-30 22:00:00,4385.672122695049,4680.989457127458,22,2019-11-30
2019-11-30 23:00:00,3776.4718945095974,4562.866246620077,23,2019-11-30
2019-12-01 01:00:00,4829.661664276266,4815.432245901047,1,2019-12-01
2019-12-01 02:00:00,5386.735845177086,4952.006659482714,2,2019-12-01
2019-12-01 03:00:00,5143.539082332002,5068.5599858808555,3,2019-12-01
2019-12-01 04:00:00,5285.750132891136,5185.007903811336,4,2019-12-01
2019-12-01 05:00:00,5409.526500421471,5234.777092982213,5,2019-12-01
2019-12-01 06:00:00,3331.59374842402,4876.2399510193945,6,2019-12-01
2019-12-01 07:00:00,2885.142028795381,839.7934601014529,7,2019-12-01
2019-12-01 08:00:00,1874.517572570779,1490.980662907465,8,2019-12-01
2019-12-01 09:00:00,3441.463996316871,3237.965414314148,9,2019-12-01
2019-12-01 10:00:00,3298.3910468290333,3088.5146921947767,10,2019-12-01
2019-12-01 11:00:00,3366.515693445812,3120.7593621204924,11,2019-12-01
2019-12-01 12:00:00,4308.061865084644,4282.94483235368,12,2019-12-01
2019-12-01 13:00:00,5156.664332039274,4710.734111742608,13,2019-12-01
2019-12-01 14:00:00,3382.4281908679422,3420.9162338485758,14,2019-12-01
2019-12-01 15:00:00,1771.553687633107,1684.4720475554489,15,2019-12-01
2019-12-01 16:00:00,1442.0340641432272,1391.5192970789913,16,2019-12-01
2019-12-01 17:00:00,1464.398359045113,1622.8678281898906,17,2019-12-01
2019-12-01 18:00:00,1752.8903553092596,1687.2069345528012,18,2019-12-01
2019-12-01 19:00:00,3055.0431005818127,2982.339778352692,19,2019-12-01
2019-12-01 20:00:00,2442.6927431055265,2238.216768255704,20,2019-12-01
2019-12-01 21:00:00,2788.388807243802,2803.8888312351046,21,2019-12-01
2019-12-01 22:00:00,4016.7942761599825,3512.7752713671357,22,2019-12-01
2019-12-01 23:00:00,2802.0299807575298,4055.0370359298113,23,2019-12-01
2019-12-02 01:00:00,4185.764275944658,4256.777279021876,1,2019-12-02
2019-12-02 02:00:00,4335.910568865711,4486.090776078083,2,2019-12-02
2019-12-02 03:00:00,4582.235159983087,4730.657203322735,3,2019-12-02
2019-12-02 04:00:00,4779.032298159435,4905.770779624595,4,2019-12-02
2019-12-02 05:00:00,5013.394130747877,5024.122627861553,5,2019-12-02
2019-12-02 06:00:00,3137.8171679212955,837.5542975762353,6,2019-12-02
2019-12-02 07:00:00,708.1672385602167,605.1532048457877,7,2019-12-02
2019-12-02 08:00:00,1358.9161092650188,1034.1525022380065,8,2019-12-02
2019-12-02 09:00:00,1219.9149505600572,1340.2515680490078,9,2019-12-02
2019-12-02 10:00:00,1389.000205894889,1506.0530047803286,10,2019-12-02
2019-12-02 11:00:00,1525.1528458564558,1537.7955943132688,11,2019-12-02
2019-12-02 12:00:00,1607.231280710916,1543.1006144656149,12,2019-12-02
2019-12-02 13:00:00,1557.3806284267612,1650.3937861778616,13,2019-12-02
2019-12-02 14:00:00,1402.8156159998557,1428.2296565050333,14,2019-12-02
2019-12-02 15:00:00,1290.1588356419616,1391.295989047012,15,2019-12-02
2019-12-02 16:00:00,1162.7605255797757,1108.251455692122,16,2019-12-02
2019-12-02 17:00:00,1128.7121758710696,1146.63134513212,17,2019-12-02
2019-12-02 18:00:00,1173.6106935003456,1212.6370761283292,18,2019-12-02
2019-12-02 19:00:00,1348.2760336440515,1439.374128542826,19,2019-12-02
2019-12-02 20:00:00,1404.9828093797787,1264.86655636938,20,2019-12-02
2019-12-02 21:00:00,858.0812283485636,891.8889831875601,21,2019-12-02
2019-12-02 22:00:00,1578.7787929175329,4173.8765824680395,22,2019-12-02
2019-12-02 23:00:00,3968.5685132854933,4197.781817175545,23,2019-12-02
2019-12-03 01:00:00,4676.782524964112,4804.43573877885,1,2019-12-03
2019-12-03 02:00:00,4945.860614178868,4714.453389265249,2,2019-12-03
2019-12-03 03:00:00,4865.648197498285,4649.660622647745,3,2019-12-03
2019-12-03 04:00:00,4714.338301866317,4585.3447557006475,4,2019-12-03
2019-12-03 05:00:00,4660.971550522879,4530.797106557007,5,2019-12-03
2019-12-03 06:00:00,2608.139628717246,820.2326534208755,6,2019-12-03
2019-12-03 07:00:00,1044.8344136463263,1039.4693574859318,7,2019-12-03
2019-12-03 08:00:00,1583.7179200050437,2252.2343351301934,8,2019-12-03
2019-12-03 09:00:00,3771.9373965536124,3752.2366224746743,9,2019-12-03
2019-12-03 10:00:00,3723.7739007682394,3781.848200888362,10,2019-12-03
2019-12-03 11:00:00,3811.9245209278392,3780.0974807566763,11,2019-12-03
2019-12-03 12:00:00,4753.476371112778,4757.256667302288,12,2019-12-03
2019-12-03 13:00:00,5456.203307115281,5326.326634225677,13,2019-12-03
2019-12-03 14:00:00,3873.287554845172,4143.531961886251,14,2019-12-03
2019-12-03 15:00:00,2234.7409721726417,2390.501376488043,15,2019-12-03
2019-12-03 16:00:00,2199.6815922165133,2053.369995233432,16,2019-12-03
2019-12-03 17:00:00,2092.6402189399937,1979.5834656081443,17,2019-12-03
2019-12-03 18:00:00,1747.5817898626665,1877.425320970166,18,2019-12-03
2019-12-03 19:00:00,2901.9833776585933,2522.5133436535048,19,2019-12-03
2019-12-03 20:00:00,2147.8807168963385,2184.5342769224676,20,2019-12-03
2019-12-03 21:00:00,2329.252964206643,2041.3587234875056,21,2019-12-03
2019-12-03 22:00:00,2720.2299821574056,2356.814458365892,22,2019-12-03
2019-12-03 23:00:00,2995.952864353941,2047.0356735708397,23,2019-12-03
2019-12-04 01:00:00,3474.7539507518004,2996.5201117808383,1,2019-12-04
2019-12-04 02:00:00,3541.768947119033,3162.446013877009,2,2019-12-04
2019-12-04 03:00:00,3514.335851537426,3332.995549922085,3,2019-12-04
2019-12-04 04:00:00,3616.1975626900658,3450.6347478444786,4,2019-12-04
2019-12-04 05:00:00,3629.3185748119026,3546.1016530734973,5,2019-12-04
2019-12-04 06:00:00,3176.1453892468708,3652.741176629492,6,2019-12-04
2019-12-04 07:00:00,2321.589190003291,3452.5143181970234,7,2019-12-04
2019-12-04 08:00:00,2260.564826608802,2161.5016480182685,8,2019-12-04
2019-12-04 09:00:00,3444.5520220317558,3672.660637376159,9,2019-12-04
2019-12-04 10:00:00,3660.1402991465548,3422.863957515642,10,2019-12-04
2019-12-04 11:00:00,3436.5287091937375,3715.5538258906827,11,2019-12-04
2019-12-04 12:00:00,4625.646197519379,5013.141696496816,12,2019-12-04
2019-12-04 13:00:00,5551.039419355695,5186.125807197327,13,2019-12-04
2019-12-04 14:00:00,4010.523471649656,4312.0129977976385,14,2019-12-04
2019-12-04 15:00:00,2413.978519977016,2371.7114252523443,15,2019-12-04
2019-12-04 16:00:00,2286.146314727009,2324.777600302537,16,2019-12-04
2019-12-04 17:00:00,2253.2335172697503,1974.9226390700417,17,2019-12-04
2019-12-04 18:00:00,1866.1251621187907,2251.4715444419053,18,2019-12-04
2019-12-04 19:00:00,2568.346202107268,2591.919560433434,19,2019-12-04
2019-12-04 20:00:00,1997.43615460411,1978.3723837940297,20,2019-12-04
2019-12-04 21:00:00,2369.4149895821392,2299.163886567693,21,2019-12-04
2019-12-04 22:00:00,2648.4327551435654,3529.7599166603964,22,2019-12-04
2019-12-04 23:00:00,2865.0608889972546,1731.6513982144547,23,2019-12-04
2019-12-05 01:00:00,3411.8380600072255,4094.7985215695294,1,2019-12-05
2019-12-05 02:00:00,4286.160020299727,4342.338932812811,2,2019-12-05
2019-12-05 03:00:00,4505.489921186703,4570.520144413191,3,2019-12-05
2019-12-05 04:00:00,4741.858044745262,4756.752930827078,4,2019-12-05
2019-12-05 05:00:00,4823.219549313233,4870.123230334356,5,2019-12-05
2019-12-05 06:00:00,4180.1354093089585,3980.8729117310595,6,2019-12-05
2019-12-05 07:00:00,3174.840769484181,718.995528249018,7,2019-12-05
2019-12-05 08:00:00,1635.885329050781,2268.010115060807,8,2019-12-05
2019-12-05 09:00:00,3726.0315285084225,4138.992531666931,9,2019-12-05
2019-12-05 10:00:00,4159.181048648488,4282.116294620295,10,2019-12-05
2019-12-05 11:00:00,4350.145134150981,4053.825243793156,11,2019-12-05
2019-12-05 12:00:00,5081.9589831701305,5441.8274628218205,12,2019-12-05
2019-12-05 13:00:00,6288.2616030747795,5408.528084716783,13,2019-12-05
2019-12-05 14:00:00,4304.552243307806,4334.557400732036,14,2019-12-05
2019-12-05 15:00:00,2390.6012780551778,2267.092945474572,15,2019-12-05
2019-12-05 16:00:00,2124.344315852498,2084.0570766176606,16,2019-12-05
2019-12-05 17:00:00,2119.7956561325755,2192.2709462978537,17,2019-12-05
